Marca;Modelo;Comb;Faixa;Ano;Valor;Nome;;;
CHEVROLET ;CLASSIC LS;G;>100;2009; 14.613 ;CLASSIC;;;
VW ;FOX 1.6 PLUS;G;>100;2008; 14.610 ;FOX;;;
VW ;GOL 1.0;G;>100;2011; 14.609 ;GOL;;;
FIAT ;UNO FURGAO 1.0 FLEX;G;>100;2011; 14.607 ;UNO;;;
VW ;GOL 1.0 GIV;G;>100;2011; 14.597 ;GOL;;;
FIAT ;UNO MILLE WAY ECON;G;>100;2012; 14.587 ;UNO;;;
FIAT ;STRADA FIRE;G;>100;2008; 14.581 ;STRADA;;;
FIAT ;PALIO FIRE ECONOMY;G;>100;2011; 14.575 ;PALIO;;;
RENAULT ;CLIO CAM1016VH;G;>100;2011; 14.575 ;CLIO;;;
GM ;CORSA CLASSIC;G;>100;2008; 14.567 ;CORSA;;;
RENAULT ;SANDERO EXP 16;G;>100;2007; 14.564 ;SANDERO;;;
GM ;MONTANA CONQUEST;G;>100;2006; 14.556 ;MONTANA;;;
FORD ;WILLIAM COURIER AMB;G;>100;2008; 14.549 ;WILLIAM;;;
VW ;GOL 1.8 POWER;G;>100;2007; 14.547 ;GOL;;;
FIAT ;FIORINO ATENA AMB;G;<80;2008; 14.542 ;FIORINO;;;
FIAT ;FIORINO PFISTER AMB;G;>100;2008; 14.534 ;FIORINO;;;
FORD ;FIESTA 1.0F TRAIL 5;G;>100;2007; 14.533 ;FIESTA;;;
FORD ;FIESTA FLEX;G;>100;2008; 14.525 ;FIESTA;;;
KIA ;PICANTO EX2 1.0L;G;>100;2009; 14.519 ;PICANTO;;;
VW ;GOL 1.6;G;>100;2008; 14.512 ;GOL;;;
FIAT ;UNO;G;>100;2013; 14.511 ;UNO;;;
VW ;GOL 1.8 POWER;G;>100;2006; 14.507 ;GOL;;;
PEUGEOT ;PRT MODIFICAR;G;>100;2010; 14.507 ;PRT;;;
FORD ;COUR MODIFICAR AB1;G;>100;2008; 14.500 ;COUR;;;
FORD ;FOCUS 2.0L HA;G;>100;2007; 14.496 ;FOCUS;;;
GM ;CORSA SEDAN MAXX;G;>100;2008; 14.483 ;CORSA;;;
FIAT ;UNO ECONOMY;G;>100;2012; 14.482 ;UNO;;;
FORD ;FIESTA SEDAN1.6FLEX;G;>100;2007; 14.473 ;FIESTA;;;
RENAULT ;MEGANESD EXPR 16;G;>100;2006; 14.463 ;MEGANESD;;;
FIAT ;FIORINO IE;G;>100;2009; 14.462 ;FIORINO;;;
FIAT ;SIENA HLX FLEX;G;>100;2007; 14.457 ;SIENA;;;
FIAT ;DOBLO JAEDI AMB;G;>100;2006; 14.453 ;DOBLO;;;
VW ;SAVEIRO AMBULANC 1.6;G;>100;2006; 14.451 ;SAVEIRO;;;
PEUGEOT ;207PASSION XR;G;>100;2008; 14.440 ;207PASSION;;;
PEUGEOT ;207PASSION XR S;G;>100;2008; 14.437 ;207PASSION;;;
GM ;CORSA HATCH PREMIUM;G;>100;2007; 14.436 ;CORSA;;;
GM ;CORSA HATCH SS;G;>100;2006; 14.434 ;CORSA;;;
FIAT ;PALIO ELX FLEX;G;>100;2010; 14.429 ;PALIO;;;
VW ;FOX 1.6 PLUS;G;>100;2008; 14.424 ;FOX;;;
RENAULT ;CLIO AUT1616VS;G;>100;2008; 14.411 ;CLIO;;;
PEUGEOT ;307SD16 FXPR;G;>100;2006; 14.411 ;307SD16;;;
PEUGEOT ;207SW XR;G;>100;2009; 14.411 ;207SW;;;
KIA ;CERATO GLS 1.6N1;G;>100;2006; 14.410 ;CERATO;;;
KIA ;CERATO EX 1.6N1;G;>100;2006; 14.410 ;CERATO;;;
RENAULT ;CLIO CAM 10H3P;G;>100;2012; 14.408 ;CLIO;;;
FORD ;KA 1.6 FLEX;G;>100;2009; 14.402 ;KA;;;
FIAT ;DOBLO VIDA AMB;G;>100;2006; 14.398 ;DOBLO;;;
FIAT ;FIORINO SOBERANA;G;>100;2008; 14.398 ;FIORINO;;;
VW ;GOL 1.6 POWER;G;>100;2008; 14.396 ;GOL;;;
RENAULT ;CLIO RT 1.6 16V;G;>100;2011; 14.391 ;CLIO;;;
FIAT ;FIORINO PFISTER AMB;G;>100;2007; 14.384 ;FIORINO;;;
FORD ;FOCUS 2.0L FC;G;>100;2007; 14.382 ;FOCUS;;;
VW ;SAVEIRO 1.6 CROSSOVER;G;>100;2006; 14.371 ;SAVEIRO;;;
RENAULT ;SANDERO EXP1016V;G;>100;2008; 14.360 ;SANDERO;;;
FIAT ;FIORINO FLEX;G;>100;2008; 14.357 ;FIORINO;;;
PEUGEOT ;307 20S A SW;G;>100;2006; 14.351 ;307;;;
CITROEN ;C3 EXCL 16 FLEX;G;>100;2007; 14.344 ;C3;;;
FIAT ;FIORINO ANCAR AMB;G;>100;2008; 14.332 ;FIORINO;;;
FIAT ;F GREENCAR AMB M11;G;>100;2008; 14.329 ;F;;;
RENAULT ;KANGOO ENGESIG;G;>100;2007; 14.324 ;KANGOO;;;
VW ;POLO SEDAN 1.6 COMFOR;G;>100;2006; 14.321 ;POLO;;;
GM ;CLASSIC SUPER;G;>100;2009; 14.311 ;CLASSIC;;;
FIAT ;FIORINO 1.4 FLEX;G;<80;2008; 14.301 ;FIORINO;;;
GM ;PRISMA JOY;G;>100;2010; 14.294 ;PRISMA;;;
CITROEN ;C4 PALLAS20GLM;G;>100;2007; 14.283 ;C4;;;
RENAULT ;LOGAN AUT 1016V;G;>100;2010; 14.277 ;LOGAN;;;
FIAT ;PALIO HLX FLEX;G;>100;2006; 14.264 ;PALIO;;;
VW ;GOL 1.6 COPA;G;>100;2006; 14.260 ;GOL;;;
FIAT ;STRAD TECFORM EM;G;>100;2007; 14.260 ;STRAD;;;
FIAT ;F REVESCAP AMBUL SR;G;<80;2008; 14.259 ;F;;;
FIAT ;UNO MILLE ECONOMY;G;>100;2011; 14.251 ;UNO;;;
PEUGEOT ;207 ESCAPADE;G;>100;2008; 14.250 ;207;;;
FIAT ;FIORINO MARIMAR AMB;G;>100;2008; 14.246 ;FIORINO;;;
GM ;ASTRA SEDAN ADVANTAGE;G;>100;2006; 14.245 ;ASTRA;;;
FIAT ;UNO FLEX;G;>100;2013; 14.242 ;UNO;;;
VW ;SAVEIRO;G;>100;2007; 14.240 ;SAVEIRO;;;
FIAT ;SIENA FIRE FLEX;G;>100;2009; 14.237 ;SIENA;;;
FIAT ;FIORINO ANCAR AMB;G;>100;2007; 14.237 ;FIORINO;;;
FIAT ;F GREENCAR AMB M11;G;>100;2007; 14.232 ;F;;;
FIAT ;FIORINO CIRILO AMB;G;>100;2007; 14.230 ;FIORINO;;;
HONDA ;FIT LX FLEX;G;>100;2006; 14.222 ;FIT;;;
VW ;KOMBI NIVAL M02 MC;G;>100;2006; 14.220 ;KOMBI;;;
FIAT ;IDEA ELX FLEX;G;>100;2006; 14.211 ;IDEA;;;
RENAULT ;CLIO AUT 10H3P;G;>100;2013; 14.207 ;CLIO;;;
HYUNDAI ;ELANTRA GLS;G;>100;2007; 14.200 ;ELANTRA;;;
CHEVROLET ;CLASSIC;G;>100;2009; 14.197 ;CLASSIC;;;
CITROEN ;PICASSO II16GLXF;G;>100;2008; 14.190 ;PICASSO;;;
VW ;S GREENCAR AMB M12;G;<80;2008; 14.184 ;S;;;
RENAULT ;LOGAN PRI 1616V;G;>100;2007; 14.179 ;LOGAN;;;
PEUGEOT ;207HB XS;G;>100;2009; 14.178 ;207HB;;;
FIAT ;SIENA HLX FLEX;G;>100;2006; 14.176 ;SIENA;;;
CHERY ;A316 HATCH;G;>100;2010; 14.174 ;A316;;;
CHERY ;CIELO 1.6 HATCH;G;>100;2010; 14.174 ;CIELO;;;
FORD ;FIESTA SEDAN FLEX;G;>100;2008; 14.166 ;FIESTA;;;
PEUGEOT ;307SD 20S A GR;G;>100;2006; 14.164 ;307SD;;;
FORD ;FIESTA 1.6 FLEX;G;>100;2006; 14.158 ;FIESTA;;;
FIAT ;STILO FLEX;G;>100;2007; 14.155 ;STILO;;;
FORD ;COURIER TECFORM;G;>100;2009; 14.147 ;COURIER;;;
CHERY ;FACE 1.3;G;>100;2013; 14.142 ;FACE;;;
RENAULT ;SYMBOL PR1616V;G;>100;2008; 14.142 ;SYMBOL;;;
GM ;PRISMA MAXX;G;>100;2008; 14.139 ;PRISMA;;;
PEUGEOT ;206SW 16FE FXA;G;>100;2008; 14.137 ;206SW;;;
RENAULT ;SCENIC EXP 1616V;G;>100;2006; 14.136 ;SCENIC;;;
FORD ;FIESTA GLX;G;>100;2006; 14.135 ;FIESTA;;;
HONDA ;FIT LX;G;>100;2006; 14.134 ;FIT;;;
CHERY ;FACE 1.3 FLEX;G;>100;2013; 14.133 ;FACE;;;
FIAT ;STRAD MODIFICAR AB1;G;<80;2007; 14.125 ;STRAD;;;
GM ;CELTA 2P SPIRIT;G;>100;2011; 14.124 ;CELTA;;;
FIAT ;FIORINO AMBULANCIA;G;>100;2008; 14.122 ;FIORINO;;;
CITROEN ;XSARA PICASSOEXS;G;>100;2007; 14.121 ;XSARA;;;
RENAULT ;CLIO EXP 16 16VS;G;>100;2007; 14.114 ;CLIO;;;
RENAULT ;SCENIC CAM 1616V;G;>100;2007; 14.100 ;SCENIC;;;
FORD ;FOCUS 1.6L FC;G;>100;2007; 14.099 ;FOCUS;;;
PEUGEOT ;207PASSION XS;G;>100;2008; 14.094 ;207PASSION;;;
PEUGEOT ;HOGGAR XLINE;G;>100;2010; 14.088 ;HOGGAR;;;
FIAT ;PALIO FIRE FLEX;G;>100;2011; 14.087 ;PALIO;;;
FORD ;FIESTA 1.6 FLEX;G;>100;2006; 14.083 ;FIESTA;;;
FIAT ;SIENA FIRE FLEX;G;>100;2010; 14.081 ;SIENA;;;
CITROEN ;XSARA PICASSOGXS;G;>100;2007; 14.075 ;XSARA;;;
CHEVROLET ;CELTA 1.0L LS;G;>100;2012; 14.075 ;CELTA;;;
FIAT ;FIORINO FLEX;G;>100;2007; 14.067 ;FIORINO;;;
GM ;MERIVA JOY;G;>100;2006; 14.062 ;MERIVA;;;
VW ;FOX 1.0 ROUTE;G;>100;2008; 14.058 ;FOX;;;
FORD ;KA FLEX;G;>100;2011; 14.055 ;KA;;;
RENAULT ;KANGOO AUT1616;G;>100;2007; 14.052 ;KANGOO;;;
RENAULT ;KGOO EXPRESS16;G;>100;2007; 14.050 ;KGOO;;;
GM ;CORSA CLASSIC;G;>100;2009; 14.043 ;CORSA;;;
RENAULT ;LOGAN;G;>100;2007; 14.037 ;LOGAN;;;
RENAULT ;KANGOO ALL AMB;G;>100;2007; 14.022 ;KANGOO;;;
VW ;GOL 1.6 POWER;G;>100;2007; 14.021 ;GOL;;;
CITROEN ;C3 GLX 16 FLEX;G;>100;2006; 14.019 ;C3;;;
FIAT ;FIORINO VIDA AMB;G;>100;2008; 14.013 ;FIORINO;;;
FIAT ;UNO MILLE WAY ECO;G;>100;2011; 14.010 ;UNO;;;
GM ;CORSA HATCH MAXX;G;>100;2008; 14.002 ;CORSA;;;
VW ;GOL 1.0 COPA;G;>100;2008; 13.992 ;GOL;;;
TOYOTA ;COROLLA LE;G;>100;2007; 13.985 ;COROLLA;;;
FORD ;FIESTA SEDAN FLEX;G;>100;2007; 13.980 ;FIESTA;;;
FORD ;FOCUS 2.0L FC;G;>100;2006; 13.977 ;FOCUS;;;
RENAULT ;LOGAN EXP 1016V;G;>100;2008; 13.974 ;LOGAN;;;
FIAT ;FIORINO AMBULANCIA;G;>100;2007; 13.972 ;FIORINO;;;
PEUGEOT ;PART MARIMAR A;G;<80;2009; 13.963 ;PART;;;
FORD ;FOCUS 1.6 FLEX HA;G;>100;2007; 13.958 ;FOCUS;;;
RENAULT ;SYMBOL EXPR 16;G;>100;2009; 13.957 ;SYMBOL;;;
FIAT ;F REVESCAP AMBUL SR;G;<80;2007; 13.951 ;F;;;
FIAT ;UNO MILLE WAY ECON;G;>100;2011; 13.944 ;UNO;;;
GM ;CORSA SEDAN PREMIUM;G;>100;2007; 13.944 ;CORSA;;;
VW ;SAVEIRO 1.6 TITAN;G;>100;2007; 13.944 ;SAVEIRO;;;
FIAT ;SIENA HLX FLEX;G;>100;2006; 13.943 ;SIENA;;;
VW ;KOMBI;G;>100;2006; 13.941 ;KOMBI;;;
VW ;KOMBI TRANSFORM PAS;G;>100;2006; 13.939 ;KOMBI;;;
GM ;CELTA 4P LIFE;G;>100;2010; 13.932 ;CELTA;;;
FORD ;COURIER XL 1.6 FLEX;G;>100;2007; 13.932 ;COURIER;;;
FIAT ;FIORINO RONTAN AMB;G;>100;2008; 13.928 ;FIORINO;;;
CHERY ;S18 1.3 FLEX;G;>100;2011; 13.925 ;S18;;;
CHERY ;QQ 1.0;G;>100;2013; 13.921 ;QQ;;;
FIAT ;PALIO WEEK ELX FLEX;G;>100;2006; 13.918 ;PALIO;;;
PEUGEOT ;207 3P;G;>100;2009; 13.914 ;207;;;
FIAT ;UNO IE;G;>100;2013; 13.911 ;UNO;;;
PEUGEOT ;307 20 FELINE;G;>100;2006; 13.890 ;307;;;
RENAULT ;KANGOO EXP1616;G;>100;2007; 13.889 ;KANGOO;;;
FIAT ;STRADA FIRE FLEX;G;>100;2007; 13.885 ;STRADA;;;
CITROEN ;C3 EXCL 16 FLEX;G;>100;2006; 13.881 ;C3;;;
GM ;CELTA 4P SUPER;G;>100;2009; 13.881 ;CELTA;;;
FORD ;FOCUS 2.0L HA;G;>100;2006; 13.870 ;FOCUS;;;
FIAT ;FIORINO VIDA AMB;G;>100;2007; 13.860 ;FIORINO;;;
FIAT ;FIORINO TECFORM AB1;G;>100;2008; 13.847 ;FIORINO;;;
RENAULT ;SANDERO AUT 16;G;>100;2008; 13.845 ;SANDERO;;;
FIAT ;FIORINO UNIVIDAS AM;G;<80;2008; 13.845 ;FIORINO;;;
PEUGEOT ;PART F 800K 16;G;>100;2010; 13.845 ;PART;;;
GM ;ASTRA HB 2P ADVANTAGE;G;>100;2006; 13.839 ;ASTRA;;;
FIAT ;STRADA FIRE;G;>100;2007; 13.825 ;STRADA;;;
FORD ;COURIER VIDA AMB;G;>100;2008; 13.819 ;COURIER;;;
PEUGEOT ;207SW XR;G;>100;2008; 13.816 ;207SW;;;
CITROEN ;PICASSO 16GLXFLX;G;>100;2008; 13.812 ;PICASSO;;;
FIAT ;UNO FURGAO 1.0 FLEX;G;>100;2010; 13.812 ;UNO;;;
PEUGEOT ;307 16 FX PR;G;>100;2006; 13.800 ;307;;;
FORD ;FIESTA 1.6F TRAIL 5;G;>100;2007; 13.794 ;FIESTA;;;
FIAT ;FIOR MODIFICAR AB1;G;<80;2008; 13.792 ;FIOR;;;
PEUGEOT ;307SW 20S ALLU;G;>100;2006; 13.774 ;307SW;;;
FORD ;FIESTA SEDAN1.6FLEX;G;>100;2006; 13.768 ;FIESTA;;;
RENAULT ;SANDERO AUT1016V;G;>100;2010; 13.766 ;SANDERO;;;
GM ;CLASSIC SPIRIT;G;>100;2009; 13.765 ;CLASSIC;;;
CITROEN ;C3 XTR 16 FLEX;G;>100;2006; 13.761 ;C3;;;
VW ;FOX 1.0;G;>100;2006; 13.759 ;FOX;;;
FORD ;COURIER L 1.6 FLEX;G;>100;2008; 13.758 ;COURIER;;;
FIAT ;SIENA FIRE FLEX;G;>100;2009; 13.752 ;SIENA;;;
RENAULT ;LOGAN;G;>100;2006; 13.746 ;LOGAN;;;
VW ;FOX 1.6 PLUS;G;>100;2007; 13.741 ;FOX;;;
NISSAN ;TIIDA 1.8 S;G;>100;2006; 13.739 ;TIIDA;;;
RENAULT ;CLIO CAM 10H3P;G;>100;2011; 13.723 ;CLIO;;;
FORD ;COURIER RONTAN AMB;G;>100;2008; 13.723 ;COURIER;;;
FIAT ;UNO IE;G;>100;2012; 13.719 ;UNO;;;
VW ;SAVEIRO 1.6;D;>100;2006; 13.709 ;SAVEIRO;;;
VW ;FOX 1.0 PLUS;G;>100;2008; 13.702 ;FOX;;;
FIAT ;FIORINO UNIVIDAS AM;G;<80;2007; 13.696 ;FIORINO;;;
FIAT ;FIORINO TECFORM AB1;G;>100;2007; 13.695 ;FIORINO;;;
FIAT ;FIOR MODIFICAR AB1;G;<80;2007; 13.691 ;FIOR;;;
CITROEN ;PICASSO II16EXCF;G;>100;2007; 13.689 ;PICASSO;;;
CITROEN ;PICASSO 16EXCFLX;G;>100;2007; 13.687 ;PICASSO;;;
HONDA ;CIVIC LX;G;>100;2006; 13.677 ;CIVIC;;;
PEUGEOT ;307 20A FEL PK;G;>100;2006; 13.677 ;307;;;
PEUGEOT ;207SW XR S;G;>100;2008; 13.673 ;207SW;;;
RENAULT ;SANDERO AUT1016V;G;>100;2009; 13.658 ;SANDERO;;;
RENAULT ;CLIO AUT1616VH;G;>100;2008; 13.654 ;CLIO;;;
VW ;SAVEIRO VIDA AMB;G;>100;2006; 13.636 ;SAVEIRO;;;
RENAULT ;SCENIC AUT 1616V;G;>100;2007; 13.634 ;SCENIC;;;
VW ;GOL 1.0 PLUS;G;>100;2007; 13.629 ;GOL;;;
KIA ;PICANTO EX2 1.0L;G;>100;2008; 13.628 ;PICANTO;;;
FIAT ;SIENA FIRE FLEX;G;>100;2008; 13.615 ;SIENA;;;
PEUGEOT ;PART F JAEDI A;G;>100;2009; 13.611 ;PART;;;
CITROEN ;PICASSO 16GLXFLX;G;>100;2007; 13.597 ;PICASSO;;;
FIAT ;PALIO FIRE REVESCAP;G;>100;2010; 13.590 ;PALIO;;;
VW ;GOL TREND;G;>100;2009; 13.578 ;GOL;;;
RENAULT ;CLIO PRI1016VS;G;>100;2008; 13.576 ;CLIO;;;
GM ;CLASSIC SPIRIT;G;>100;2009; 13.558 ;CLASSIC;;;
FIAT ;UNO MILLE;G;>100;2010; 13.555 ;UNO;;;
PEUGEOT ;206 SW14 MOON FX;G;>100;2008; 13.550 ;206;;;
RENAULT ;LOGAN AUT 16;G;>100;2009; 13.543 ;LOGAN;;;
VW ;GOL 1.0;G;>100;2010; 13.541 ;GOL;;;
VW ;SAVEIRO 1.6;G;>100;2006; 13.539 ;SAVEIRO;;;
FIAT ;FIORINO ANCAR AMB;G;>100;2006; 13.533 ;FIORINO;;;
KIA ;PICANTO EX 1.1L;G;>100;2008; 13.521 ;PICANTO;;;
FIAT ;STRADA FIRE FLEX;G;>100;2006; 13.499 ;STRADA;;;
CITROEN ;PICASSO II16GLXF;G;>100;2007; 13.484 ;PICASSO;;;
CITROEN ;PICASSO II20EXC;G;>100;2007; 13.484 ;PICASSO;;;
VW ;FOX 1.6 PLUS;G;>100;2006; 13.446 ;FOX;;;
VW ;GOL 1.0 ECOMOTION GIV;G;>100;2010; 13.445 ;GOL;;;
PEUGEOT ;207HB XS;G;>100;2008; 13.444 ;207HB;;;
CITROEN ;C3 GLX 14 FLEX;G;>100;2007; 13.442 ;C3;;;
FORD ;KA XR 1.6;G;>100;2007; 13.441 ;KA;;;
RENAULT ;LOGAN EXP 16;G;>100;2008; 13.438 ;LOGAN;;;
FORD ;FIESTA SEDAN FLEX;G;>100;2006; 13.435 ;FIESTA;;;
FIAT ;UNO ECONOMY;G;>100;2011; 13.434 ;UNO;;;
RENAULT ;LOGAN AUT 1016V;G;>100;2009; 13.425 ;LOGAN;;;
RENAULT ;CLIO EXP 10 16VS;G;>100;2007; 13.424 ;CLIO;;;
RENAULT ;SYMBOL EXPR 16;G;>100;2008; 13.422 ;SYMBOL;;;
GM ;CORSA HATCH JOY;G;>100;2009; 13.399 ;CORSA;;;
PEUGEOT ;207HB XLINE;G;>100;2011; 13.398 ;207HB;;;
FIAT ;STILO FLEX;G;>100;2006; 13.378 ;STILO;;;
PEUGEOT ;PARTNER FURG;G;>100;2009; 13.374 ;PARTNER;;;
CITROEN ;C3 EXCL 14 FLEX;G;>100;2007; 13.373 ;C3;;;
RENAULT ;KANGOO EXP1616;G;>100;2006; 13.368 ;KANGOO;;;
CHERY ;FACE 1.3 FLEX;G;>100;2011; 13.365 ;FACE;;;
GM ;PRISMA JOY;G;>100;2009; 13.359 ;PRISMA;;;
FORD ;WILLIAM COURIER AMB;G;>100;2007; 13.359 ;WILLIAM;;;
PEUGEOT ;206 16FELI FXA;G;>100;2008; 13.350 ;206;;;
GM ;CLASSIC SPIRIT;G;>100;2008; 13.348 ;CLASSIC;;;
RENAULT ;LOGAN PRI 16;G;>100;2007; 13.343 ;LOGAN;;;
PEUGEOT ;307 20A FELINE;G;>100;2006; 13.342 ;307;;;
RENAULT ;CLIO RT 1.6 16V;D;>100;2011; 13.339 ;CLIO;;;
FIAT ;FIORINO PFISTER AMB;G;>100;2006; 13.329 ;FIORINO;;;
CHERY ;A316 HATCH;G;>100;2009; 13.324 ;A316;;;
FIAT ;PALIO ELX FLEX;G;>100;2009; 13.324 ;PALIO;;;
FIAT ;FIORINO ATENA AMB;G;<80;2007; 13.301 ;FIORINO;;;
GM ;CORSA HATCH PREMIUM;G;>100;2006; 13.296 ;CORSA;;;
VW ;GOL 1.6 POWER;G;>100;2006; 13.294 ;GOL;;;
GM ;PRISMA MAXX;G;>100;2007; 13.291 ;PRISMA;;;
RENAULT ;CLIO EXP 16 16VS;G;>100;2006; 13.283 ;CLIO;;;
PEUGEOT ;307 20S A GRIF;G;>100;2006; 13.279 ;307;;;
GM ;CORSA HATCH MAXX;G;>100;2007; 13.271 ;CORSA;;;
FIAT ;FIORINO FLEX;G;>100;2006; 13.270 ;FIORINO;;;
FORD ;KA GL;G;>100;2010; 13.269 ;KA;;;
PEUGEOT ;206 SW16 FELI FX;G;>100;2008; 13.247 ;206;;;
RENAULT ;CLIO AUT 10H3P;G;>100;2012; 13.245 ;CLIO;;;
PEUGEOT ;307 20S A FELI;G;>100;2006; 13.239 ;307;;;
RENAULT ;KANGOO AUT1616;G;>100;2006; 13.222 ;KANGOO;;;
VW ;GOL 1.6;G;>100;2007; 13.213 ;GOL;;;
FIAT ;PALIO FIRE FLEX;G;>100;2010; 13.213 ;PALIO;;;
VW ;GOL 1.0 GIV;G;>100;2010; 13.208 ;GOL;;;
RENAULT ;KANGOO EXP1616;D;>100;2006; 13.205 ;KANGOO;;;
FIAT ;PALIO FIRE ECONOMY;G;>100;2010; 13.204 ;PALIO;;;
CHEVROLET ;CLASSIC;G;>100;2009; 13.194 ;CLASSIC;;;
FIAT ;UNO 1.0 CITY;G;>100;2010; 13.193 ;UNO;;;
FIAT ;UNO MILLE ECONOMY;G;>100;2010; 13.186 ;UNO;;;
RENAULT ;CLIO EXP1616VS;G;>100;2008; 13.185 ;CLIO;;;
RENAULT ;SCENIC AUT 1616V;G;>100;2006; 13.180 ;SCENIC;;;
CITROEN ;XSARA PICASSOEXA;G;>100;2006; 13.166 ;XSARA;;;
FIAT ;MAREA WEEKEND SX;G;>100;2006; 13.160 ;MAREA;;;
VW ;SAVEIRO;G;>100;2006; 13.154 ;SAVEIRO;;;
FIAT ;UNO MILLE FIRE FLEX;G;>100;2012; 13.143 ;UNO;;;
CITROEN ;XSARA PICASSOGXA;G;>100;2006; 13.142 ;XSARA;;;
GM ;CLASSIC SPIRIT;G;>100;2008; 13.142 ;CLASSIC;;;
GM ;CELTA 4P SPIRIT;G;>100;2009; 13.132 ;CELTA;;;
FIAT ;F REVESCAP AMBUL SR;G;<80;2006; 13.116 ;F;;;
GM ;CLASSIC LIFE;G;>100;2009; 13.110 ;CLASSIC;;;
HYUNDAI ;ELANTRA GLS;G;>100;2006; 13.094 ;ELANTRA;;;
FIAT ;FIORINO;G;>100;2006; 13.093 ;FIORINO;;;
VW ;FOX 1.0 SPORTLINE;G;>100;2007; 13.086 ;FOX;;;
FIAT ;SIENA FIRE FLEX;G;>100;2007; 13.071 ;SIENA;;;
VW ;KOMBI ESCOLAR;D;>100;2006; 13.068 ;KOMBI;;;
VW ;KOMBI ESCOLAR;G;>100;2006; 13.068 ;KOMBI;;;
FIAT ;UNO MILLE WAY ECON;G;>100;2010; 13.061 ;UNO;;;
VW ;GOL 1.0 TITAN GIV;G;>100;2010; 13.055 ;GOL;;;
KIA ;PICANTO EX 1.0L;G;>100;2008; 13.054 ;PICANTO;;;
FIAT ;UNO FLEX;G;>100;2012; 13.023 ;UNO;;;
GM ;CLASSIC SUPER;G;>100;2008; 13.013 ;CLASSIC;;;
PEUGEOT ;PART F TCA AMB;G;>100;2008; 13.005 ;PART;;;
FORD ;KA FLEX;G;>100;2010; 13.004 ;KA;;;
PEUGEOT ;PART MARIMAR A;G;<80;2008; 13.003 ;PART;;;
PEUGEOT ;207HB XR;G;>100;2009; 12.987 ;207HB;;;
RENAULT ;CLIO EXP1016VS;G;>100;2008; 12.983 ;CLIO;;;
RENAULT ;SANDERO EXP1016V;G;>100;2007; 12.972 ;SANDERO;;;
PEUGEOT ;207HB XLINE;G;>100;2010; 12.972 ;207HB;;;
CHEVROLET ;CLASSIC LS;G;>100;2006; 12.971 ;CLASSIC;;;
FIAT ;FIORINO CIRILO AMB;G;>100;2006; 12.970 ;FIORINO;;;
VW ;S GREENCAR AMB M12;G;<80;2007; 12.961 ;S;;;
FIAT ;FIORINO SOBERANA;G;>100;2007; 12.959 ;FIORINO;;;
VW ;KOMBI LOTACAO;D;>100;2006; 12.955 ;KOMBI;;;
VW ;KOMBI LOTACAO;G;>100;2006; 12.955 ;KOMBI;;;
RENAULT ;SANDERO AUT 16;G;>100;2007; 12.952 ;SANDERO;;;
VW ;KOMBI FURGAO;G;>100;2006; 12.947 ;KOMBI;;;
GM ;CLASSIC LIFE;G;>100;2009; 12.919 ;CLASSIC;;;
FIAT ;PALIO FIRE;G;>100;2008; 12.918 ;PALIO;;;
CHERY ;S18 1.3 FLEX;G;>100;2010; 12.918 ;S18;;;
VW ;GOL 1.0;G;>100;2009; 12.918 ;GOL;;;
FIAT ;UNO S IE;G;>100;2009; 12.909 ;UNO;;;
VW ;GOL 1.0 PLUS;G;>100;2006; 12.903 ;GOL;;;
GM ;CELTA 4P SUPER;G;>100;2008; 12.891 ;CELTA;;;
FIAT ;SIENA 1.4 TETRAFUEL;G;>100;2007; 12.891 ;SIENA;;;
CHERY ;FACE 1.3;G;>100;2012; 12.889 ;FACE;;;
FORD ;COURIER TECFORM;G;>100;2008; 12.875 ;COURIER;;;
FIAT ;MILLE FIRE ECONOMY;G;>100;2010; 12.874 ;MILLE;;;
VW ;GOL 1.0 TITAN GIV;G;>100;2009; 12.873 ;GOL;;;
FORD ;COUR MODIFICAR AB1;G;>100;2007; 12.858 ;COUR;;;
FIAT ;FIORINO VIDA AMB;G;>100;2006; 12.854 ;FIORINO;;;
PEUGEOT ;PART F TCA AMB;G;>100;2007; 12.852 ;PART;;;
FORD ;KA 1.6 FLEX;G;>100;2008; 12.850 ;KA;;;
FIAT ;FIORINO IE;G;>100;2008; 12.845 ;FIORINO;;;
PEUGEOT ;PRT MODIFICAR;G;>100;2008; 12.844 ;PRT;;;
KIA ;PICANTO EX2 1.0L;G;>100;2007; 12.836 ;PICANTO;;;
FIAT ;MAREA ELX;G;>100;2006; 12.835 ;MAREA;;;
FIAT ;UNO FURGAO 1.0 FLEX;G;>100;2009; 12.834 ;UNO;;;
CITROEN ;XSARA PICASSOEXS;G;>100;2006; 12.828 ;XSARA;;;
RENAULT ;LOGAN AUT 16;G;>100;2008; 12.818 ;LOGAN;;;
CITROEN ;C3 GLX 14 FLEX;G;>100;2006; 12.814 ;C3;;;
FORD ;COURIER RONTAN BOX;G;>100;2008; 12.814 ;COURIER;;;
FORD ;KA 1.6 FLEX;G;>100;2007; 12.811 ;KA;;;
FORD ;COURIER 1.6 XL;G;>100;2006; 12.805 ;COURIER;;;
KIA ;PICANTO EX 1.1L;G;>100;2007; 12.804 ;PICANTO;;;
RENAULT ;LOGAN AUT 1016V;G;>100;2008; 12.797 ;LOGAN;;;
